,url,length_of_url,number_of_dots,suspicious_words,number_of_hyphens_in_domain,length_of_directory,number_subdirectories_in_url,length_of_domain,words_in_domain,path_tokens,url_contains_ip,has_alexa_rank,use_https,country_code,age,words,entropy,special_chars,length_of_largest_domain_token,average_length_of_domain_tokens,length_of_largest_path_token,average_length_of_path_tokens,suspicious_tld_name,file_name_present,len_of_filename,num_dot_in_filename,num_delims_in_filename,args_present,length_of_arguments,number_of_argument_variables,length_of_largest_variable,maximum_number_of_delims_in_arguments,class
51023,http://amazon.co.uk/dvds-rental-used-boxed-sets/b/ref=br_bc_h_1_2/202-2513040-1206232?_encoding=UTF8&node=283926&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-nav-1&pf_rd_r=00369Y0BS3W39NQMKC3H&pf_rd_t=101&pf_rd_p=139140891&pf_rd_i=468294,221,2,0,0,47,3,12,3,3,0,1,0,101,1,31,5.33204,1,6,3.33,27,14.33,0,1,19,0,2,1,143,8,20,2,malicious
51069,http://astore.amazon.co.uk/ukvisit-21/detail/B0000668JX/203-6933174-0803961,68,3,0,0,30,3,19,4,3,0,0,0,101,1,12,4.78156,1,6,4.0,10,8.67,0,1,19,0,2,0,0,0,0,0,malicious
51172,http://ancestry.co.uk/search/db.aspx?dbid=25076,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.56455,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
51187,http://astore.amazon.co.uk/allezvinsfrenchr/detail/0563522925/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.74083,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
51275,http://ancestry.co.uk/search/db.aspx?dbid=17846,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.56455,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
51277,http://astore.amazon.co.uk/allezvinsfrenchr/detail/1416521933/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.7853900000000005,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
51437,http://astore.amazon.co.uk/allezvinsfrenchr/detail/B000FA576M/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.90885,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
51584,http://amazon.co.uk/Pavilion-DV6330EA-processor-Brightview-Widescreen/sim/B000PLUB26/1832/ref=pd_sexpl_esi/202-2513040-1206232,119,2,0,0,88,5,12,3,5,0,1,0,225,1,17,5.082319999999998,1,6,3.33,49,16.4,0,1,19,0,2,0,0,0,0,0,malicious
51595,http://amazon.co.uk/Favourite-Worst-Nightmare-Arctic-Monkeys/sim/B000MRNTIQ/1/ref=pd_sexpl_s_m_h_/202-2513040-1206232?ie=UTF8&pf=music,127,2,0,0,79,5,12,3,5,0,1,0,225,1,20,5.24392,1,6,3.33,40,14.6,0,1,19,0,2,1,17,2,5,0,malicious
51636,http://ancestry.co.uk/search/db.aspx?dbid=28870,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.522,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
51685,http://astore.amazon.co.uk/allezvinsfrenchr/detail/B00005B0H3/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.7594699999999985,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
51732,http://amazon.co.uk/s/ref=amb_link_39125865_6/202-2513040-1206232?ie=UTF8&search-alias=dvd&rh=n:202715011,98,2,0,0,27,2,12,3,2,0,1,0,225,1,16,5.07411,1,6,3.33,23,12.0,0,1,19,0,2,1,40,3,11,1,malicious
51850,http://amazon.co.uk/b/ref=amb_link_38605365_13/202-2513040-1206232?ie=UTF8&node=15836341&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-6&pf_rd_r=0Q8SMTSZFPX9BFT86XTN&pf_rd_t=101&pf_rd_p=135656691&pf_rd_i=560798,195,2,0,0,28,2,12,3,2,0,1,0,225,1,25,5.28371,1,6,3.33,24,12.5,0,1,19,0,2,1,136,8,20,2,malicious
51857,http://ancestry.co.uk/search/db.aspx?dbid=26944,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.522,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
51888,http://astore.amazon.co.uk/allezvinsfrenchr/detail/B0000AR073/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.78416,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
51911,http://astore.amazon.co.uk/allezvinsfrenchr/detail/B000NA6MUO/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.90885,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
51927,http://amazon.co.uk/s/ref=amb_link_22503765_3/202-2513040-1206232?ie=UTF8&search-alias=popular&rh=n:197523011,102,2,0,0,27,2,12,3,2,0,1,0,101,1,16,5.02446,1,6,3.33,23,12.0,0,1,19,0,2,1,44,3,11,1,malicious
52014,http://amazon.co.uk/All-The-Pokemon-Games/lm/R21U4IK27CLHH8/ref=cm_lmt_srch_f_1/202-2513040-1206232,92,2,1,0,61,4,12,3,4,0,1,0,101,1,15,5.05558,1,6,3.33,21,14.0,0,1,19,0,2,0,0,0,0,0,malicious
52046,http://amazon.co.uk/gp/movers-and-shakers/books/ref=pd_ms_b_nav/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-1&pf_rd_r=1E23CDX8BYNDAS1QYMK5&pf_rd_t=2301&pf_rd_p=108886191&pf_rd_i=235605011,192,2,1,0,45,4,12,3,4,0,1,0,225,1,26,5.26529,1,6,3.33,18,10.0,0,1,19,0,2,1,116,6,20,2,malicious
52160,http://amazon.co.uk/b/ref=amb_link_41350765_10/203-9892485-8754320?ie=UTF8&node=15867871&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-7&pf_rd_r=0REE3QYZ1HZN8WDWFHH1&pf_rd_t=101&pf_rd_p=138898191&pf_rd_i=468294,195,2,0,0,28,2,12,3,2,0,1,0,225,1,25,5.31933,1,6,3.33,24,12.5,0,1,19,0,2,1,136,8,20,2,malicious
52213,http://astore.amazon.co.uk/allezvinsfrenchr/detail/B00004CP90/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.76396,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
52294,http://astore.amazon.co.uk/allezvinsfrenchr/detail/0199295727/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.81816,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
52328,http://amazon.co.uk/gp/redirect.html/ref=amb_link_17598465_3/202-2513040-1206232?location=http://associates.amazon.co.uk/gp/associates/join/main.html&token=D4EF3927D2A7CBE44A024C3E4E49E339BB59DC63&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-4&pf_rd_r=112S777JTFFQKBJ7TDFP&pf_rd_t=101&pf_rd_p=135943491&pf_rd_i=283926,301,7,1,0,121,9,12,3,9,0,1,0,101,1,30,5.4336400000000005,1,6,3.33,34,12.33,0,1,168,1,27,0,0,0,0,0,malicious
52345,http://amazon.co.uk/gp/offer-listing/B000F0IOVM/sr=/qid=/ref=olp_pg_new/202-2513040-1206232?ie=UTF8&coliid=&startIndex=0&qid=&sr=&seller=&colid=&condition=new,151,2,1,0,53,6,12,3,6,0,1,0,225,1,23,5.05185,1,6,3.33,14,7.67,0,1,19,0,2,1,67,8,4,0,malicious
52454,http://ancestry.co.uk/search/db.aspx?dbid=22932,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.46339,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
52488,http://ancestry.co.uk/search/db.aspx?dbid=21450,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.56455,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
52501,http://amazon.co.uk/Black-Books-Complete-Box-Set/dp/B000F5YYCK/ref=pd_ts_c_th_10/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=right-4&pf_rd_r=0PH9J4XSDBKSXKDZDAG1&pf_rd_t=101&pf_rd_p=114302591&pf_rd_i=712390,206,2,1,0,62,4,12,3,4,0,1,0,101,1,28,5.3226900000000015,1,6,3.33,28,14.25,0,1,19,0,2,1,113,6,20,2,malicious
52593,http://amazon.co.uk/b/ref=amb_link_39818765_14/202-2513040-1206232?ie=UTF8&node=324129011&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-4&pf_rd_r=0MVTYQP904XC1NXAX3C4&pf_rd_t=101&pf_rd_p=137678291&pf_rd_i=318949011,199,2,0,0,28,2,12,3,2,0,1,0,225,1,25,5.2668300000000015,1,6,3.33,24,12.5,0,1,19,0,2,1,140,8,20,2,malicious
52602,http://astore.amazon.co.uk/ukvisit-21/detail/B000003BR8/203-6933174-0803961,68,3,0,0,30,3,19,4,3,0,0,0,101,1,12,4.72879,1,6,4.0,10,8.67,0,1,19,0,2,0,0,0,0,0,malicious
52654,http://ancestry.co.uk/search/db.aspx?dbid=29908,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.522,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
52662,http://ancestry.co.uk/search/db.aspx?dbid=26108,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.56455,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
52679,http://amazon.co.uk/Brahms-Symphonies-Johannes/dp/B00006J3LM/ref=br_lf_m_1000045983_1_23_img/202-2513040-1206232?_encoding=UTF8&m=A3P5ROKL5A1OLE&s=music&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-2&pf_rd_r=1MW9ZH9QZF5VHZJHJ4AR&pf_rd_t=1401&pf_rd_p=137797691&pf_rd_i=1000045983,264,2,1,0,74,4,12,3,4,0,1,0,101,1,29,5.42435,1,6,3.33,31,17.25,0,1,19,0,2,1,159,9,20,2,malicious
52717,http://www.rg.org.nz/images/www.amazon.co.uk/ap/signin.html,52,7,1,0,28,3,13,4,3,0,0,0,225,1,12,4.1252,1,3,2.5,16,8.0,0,1,11,1,0,0,0,0,0,0,malicious
52731,http://ancestry.co.uk/search/db.aspx?dbid=15697,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.56455,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
52774,http://amazon.co.uk/b/ref=amb_link_18294465_3/202-2513040-1206232?ie=UTF8&node=13878801&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-1&pf_rd_r=0GH0GRH5JXNMH5F43ANQ&pf_rd_t=101&pf_rd_p=114322991&pf_rd_i=13878751,196,2,0,0,27,2,12,3,2,0,1,0,225,1,25,5.28423,1,6,3.33,23,12.0,0,1,19,0,2,1,138,8,20,2,malicious
52797,http://amazon.co.uk/gp/feature.html/ref=amb_link_33721865_18/202-2513040-1206232?ie=UTF8&docId=1532001&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-2&pf_rd_r=174ZPVFS8PYPQCBMJA96&pf_rd_t=1401&pf_rd_p=133317991&pf_rd_i=1534201,211,3,1,0,42,3,12,3,3,0,1,0,225,1,28,5.34077,1,6,3.33,24,12.67,0,1,19,0,2,1,138,8,20,2,malicious
52827,http://ancestry.co.uk/search/db.aspx?dbid=27981,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.56455,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
52833,http://astore.amazon.co.uk/allezvinsfrenchr/detail/1861977166/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.82546,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
52850,http://astore.amazon.co.uk/ukvisit-21/detail/B000B7BRMM/203-6933174-0803961,68,3,0,0,30,3,19,4,3,0,0,0,101,1,12,4.82672,1,6,4.0,10,8.67,0,1,19,0,2,0,0,0,0,0,malicious
52851,http://astore.amazon.co.uk/ukvisit-21/listmania/R1ZEEPK7PD8J1N/203-6933174-0803961,75,3,0,0,37,3,19,4,3,0,0,0,101,1,12,4.99027,1,6,4.0,14,11.0,0,1,19,0,2,0,0,0,0,0,malicious
52949,http://astore.amazon.co.uk/ukvisit-21/detail/B000HZFBQQ/203-6933174-0803961,68,3,0,0,30,3,19,4,3,0,0,0,101,1,12,4.89012,1,6,4.0,10,8.67,0,1,19,0,2,0,0,0,0,0,malicious
52998,http://amazon.co.uk/gp/subs/rentals/browse/712408/ref=rent_brws_rfn_11/202-2513040-1206232?ie=UTF8&parentNodeID=712390,111,2,1,0,52,6,12,3,6,0,1,0,225,1,18,5.07379,1,6,3.33,20,7.5,0,1,19,0,2,1,28,2,6,0,malicious
53071,http://astore.amazon.co.uk/allezvinsfrenchr/detail/1843155044/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.76552,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
53112,http://astore.amazon.co.uk/allezvinsfrenchr/detail/1405088036/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.75014,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
53116,http://ancestry.co.uk/search/db.aspx?dbid=23780,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.56455,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
53132,http://astore.amazon.co.uk/allezvinsfrenchr/detail/B000GI368O/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.83028,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
53151,http://astore.amazon.co.uk/allezvinsfrenchr/detail/1891105108/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.78415,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
53256,http://amazon.co.uk/CSI-Hard-Evidence-PC-DVD/sim/B000M34I08/1/ref=pd_sexpl_s_vg_h_/202-2513040-1206232?ie=UTF8&pf=video_games,118,2,0,0,64,5,12,3,5,0,1,0,101,1,20,5.29617,1,6,3.33,24,11.6,0,1,19,0,2,1,23,2,11,1,malicious
53311,http://amazon.co.uk/b/ref=amb_link_21773665_6/202-2513040-1206232?ie=UTF8&node=16423401&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-12&pf_rd_r=0Z6EGGM1X2Q1G1WS9K99&pf_rd_t=101&pf_rd_p=134973991&pf_rd_i=300703,195,2,0,0,27,2,12,3,2,0,1,0,225,1,26,5.24401,1,6,3.33,23,12.0,0,1,19,0,2,1,137,8,20,2,malicious
53315,http://astore.amazon.co.uk/ukvisit-21/listmania/ROS9NPELJ5G69/203-6933174-0803961,74,3,0,0,36,3,19,4,3,0,0,0,101,1,12,5.03107,1,6,4.0,13,10.67,0,1,19,0,2,0,0,0,0,0,malicious
53450,http://astore.amazon.co.uk/allezvinsfrenchr/detail/B000EB5E4M/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.8440900000000005,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
53458,http://ancestry.co.uk/search/db.aspx?dbid=26995,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.522,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
53475,http://amazon.co.uk/gp/offer-listing/B000EHTNS4/ref=buy_pb_a_3/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-2&pf_rd_r=12P7FQ9TK2B9ZJC28Z67&pf_rd_t=1401&pf_rd_p=137795391&pf_rd_i=1000030263,194,2,1,0,44,4,12,3,4,0,1,0,225,1,25,5.30863,1,6,3.33,14,9.75,0,1,19,0,2,1,119,6,20,2,malicious
53494,http://astore.amazon.co.uk/allezvinsfrenchr/detail/0714842451/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.7947,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
53526,http://astore.amazon.co.uk/allezvinsfrenchr/detail/1579123163/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.82546,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
53552,http://astore.amazon.co.uk/allezvinsfrenchr/detail/0349115036/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.77484,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
53589,http://astore.amazon.co.uk/allezvinsfrenchr/detail/0415290031/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.75946,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
53614,http://amazon.co.uk/consumer-electronics-photo-mp3-computing/b/ref=topnav__w_h_/203-9892485-8754320?_encoding=UTF8&node=560798,119,2,0,0,61,3,12,3,3,0,1,0,225,1,18,5.05756,1,6,3.33,40,19.0,0,1,19,0,2,1,27,2,6,1,malicious
53662,http://astore.amazon.co.uk/allezvinsfrenchr/detail/0684861453/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.76428,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
53761,http://astore.amazon.co.uk/allezvinsfrenchr/detail/1904010202/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.70833,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
53820,http://amazon.co.uk/s/ref=amb_link_34171465_1/202-2513040-1206232?ie=UTF8&search-alias=dvd&rh=n:202718011,98,2,0,0,27,2,12,3,2,0,1,0,225,1,16,5.05541,1,6,3.33,23,12.0,0,1,19,0,2,1,40,3,11,1,malicious
53833,http://astore.amazon.co.uk/ukvisit-21/detail/B000ND91SG/203-6933174-0803961,68,3,0,0,30,3,19,4,3,0,0,0,101,1,12,4.86344,1,6,4.0,10,8.67,0,1,19,0,2,0,0,0,0,0,malicious
53853,http://astore.amazon.co.uk/allezvinsfrenchr/detail/0826452485/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.73353,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
53857,http://astore.amazon.co.uk/allezvinsfrenchr/detail/B0007SM9Y0/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.85772,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
53891,http://astore.amazon.co.uk/allezvinsfrenchr/026-8324244-9330038?_encoding=UTF8&node=5,78,3,0,0,18,1,19,4,1,0,0,0,101,1,12,5.03554,1,6,4.0,16,16.0,0,1,19,0,2,1,22,2,4,1,malicious
53892,http://ancestry.co.uk/search/locality/?i=d&tp=2&categoryFilterID=35&showPaging=true&recordCount=50&firstRecord=51,106,2,0,0,17,2,14,3,2,0,1,0,225,1,15,4.76106,1,8,4.0,8,7.0,0,0,0,0,0,1,75,6,4,0,malicious
54070,http://astore.amazon.co.uk/allezvinsfrenchr/detail/0006513239/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.75138,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
54132,http://astore.amazon.co.uk/allezvinsfrenchr/detail/0199261784/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.80402,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
54173,http://astore.amazon.co.uk/allezvinsfrenchr/detail/0141308982/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.73353,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
54177,http://amazon.co.uk/gp/feature.html/ref=amb_link_37956865_4/202-2513040-1206232?ie=UTF8&docId=604821&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=right-7&pf_rd_r=0SZGNNE2YTZ2HDSVNCPM&pf_rd_t=101&pf_rd_p=127200491&pf_rd_i=300703,206,3,1,0,41,3,12,3,3,0,1,0,225,1,28,5.41415,1,6,3.33,23,12.33,0,1,19,0,2,1,134,8,20,2,malicious
54178,http://ancestry.co.uk/search/db.aspx?dbid=29703,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.56455,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
54186,http://ancestry.co.uk/search/db.aspx?dbid=16519,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.522,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
54199,http://ancestry.co.uk/search/db.aspx?dbid=6127,39,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.5121400000000005,1,8,4.0,6,6.0,0,1,7,1,0,1,10,1,4,0,malicious
54349,http://ancestry.co.uk/search/db.aspx?dbid=6897,39,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.5121400000000005,1,8,4.0,6,6.0,0,1,7,1,0,1,10,1,4,0,malicious
54379,http://amazon.co.uk/gp/product/B000MDYYSO/ref=pd_cpt_gw_1/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-11&pf_rd_r=1NT59S3AEP904QA1ZKR4&pf_rd_t=101&pf_rd_p=133382191&pf_rd_i=300703,185,2,1,0,39,4,12,3,4,0,1,0,225,1,25,5.17481,1,6,3.33,15,8.5,0,1,19,0,2,1,115,6,20,2,malicious
54411,http://amazon.co.uk/b/ref=amb_link_22202665_38/202-2513040-1206232?ie=UTF8&node=3147511&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-11&pf_rd_r=0ZWGGVVT2R8NNAAFQKWT&pf_rd_t=101&pf_rd_p=136376591&pf_rd_i=11052591,197,2,0,0,28,2,12,3,2,0,1,0,225,1,26,5.26069,1,6,3.33,24,12.5,0,1,19,0,2,1,138,8,20,2,malicious
54464,http://astore.amazon.co.uk/ukvisit-21/listmania/1ENWV0PAKKU5S/203-6933174-0803961,74,3,0,0,36,3,19,4,3,0,0,0,101,1,12,5.0343300000000015,1,6,4.0,13,10.67,0,1,19,0,2,0,0,0,0,0,malicious
54487,http://amazon.co.uk/gp/product/B000NNOC2G/ref=br_nf_2_4/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-9&pf_rd_r=0SZGNNE2YTZ2HDSVNCPM&pf_rd_t=101&pf_rd_p=128515391&pf_rd_i=300703,182,2,1,0,37,4,12,3,4,0,1,0,225,1,24,5.25331,1,6,3.33,13,8.0,0,1,19,0,2,1,114,6,20,2,malicious
54500,http://amazon.co.uk/s/ref=sr_nr_n_1/202-2513040-1206232?ie=UTF8&rh=n:560858,68,2,0,0,17,2,12,3,2,0,1,0,101,1,13,4.8888,1,6,3.33,13,7.0,0,1,19,0,2,1,20,2,8,0,malicious
54591,http://amazon.co.uk/gp/bestsellers/ref=pd_ts_ce_ldr/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-1&pf_rd_r=0DGV8M19AJW5Q5KGB8X7&pf_rd_t=2101&pf_rd_p=108886391&pf_rd_i=560820,177,2,1,0,33,3,12,3,3,0,1,0,225,1,23,5.21499,1,6,3.33,16,9.67,0,1,19,0,2,1,113,6,20,2,malicious
54631,http://amazon.co.uk/b/ref=amb_link_21983965_1/202-2513040-1206232?ie=UTF8&node=16416481&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=right-5&pf_rd_r=12BY60WTPFN831EHKBMB&pf_rd_t=101&pf_rd_p=132242591&pf_rd_i=300435,193,2,0,0,27,2,12,3,2,0,1,0,225,1,25,5.25141,1,6,3.33,23,12.0,0,1,19,0,2,1,135,8,20,2,malicious
54733,http://ancestry.co.uk/search/db.aspx?dbid=3047,39,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.5121400000000005,1,8,4.0,6,6.0,0,1,7,1,0,1,10,1,4,0,malicious
54735,http://ancestry.co.uk/search/db.aspx?dbid=11538,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.522,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
54741,http://amazon.co.uk/gp/product/rentals/B000M2DLIY/ref=rntl_dp_sims/202-2513040-1206232,79,2,1,0,48,5,12,3,5,0,1,0,225,1,13,4.89205,1,6,3.33,16,8.4,0,1,19,0,2,0,0,0,0,0,malicious
54754,http://amazon.co.uk/gp/offer-listing/B00004CWNQ/ref=buy_pb_a_22/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-2&pf_rd_r=05RT2G43WK46KFDX045J&pf_rd_t=1401&pf_rd_p=136650291&pf_rd_i=1000060893,195,2,1,0,45,4,12,3,4,0,1,0,101,1,25,5.2469800000000015,1,6,3.33,15,10.0,0,1,19,0,2,1,119,6,20,2,malicious
54783,http://ancestry.co.uk/search/db.aspx?dbid=16681,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.47945,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
54856,http://ancestry.co.uk/search/db.aspx?dbid=13262,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.522,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
54874,http://amazon.co.uk/s/ref=sr_pg_3/202-2513040-1206232?ie=UTF8&rh=n:520920,66,2,0,0,15,2,12,3,2,0,1,0,225,1,13,4.91059,1,6,3.33,11,6.0,0,1,19,0,2,1,20,2,8,0,malicious
54909,http://amazon.co.uk/gp/product/140630719X/ref=amb_link_41012465_3/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-3&pf_rd_r=1KJ66Y0X35982MMX8QHB&pf_rd_t=101&pf_rd_p=137671391&pf_rd_i=69,188,2,1,0,47,4,12,3,4,0,1,0,101,1,24,5.21711,1,6,3.33,23,10.5,0,1,19,0,2,1,110,6,20,2,malicious
54991,http://amazon.co.uk/b/ref=amb_link_39802065_1/202-2513040-1206232?ie=UTF8&node=319547011&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-1&pf_rd_r=047C7N2AVG204G855ZQB&pf_rd_t=101&pf_rd_p=137676891&pf_rd_i=318949011,196,2,0,0,27,2,12,3,2,0,1,0,225,1,25,5.24046,1,6,3.33,23,12.0,0,1,19,0,2,1,138,8,20,2,malicious
55003,http://astore.amazon.co.uk/allezvinsfrenchr/detail/1862076057/026-8324244-9330038,74,3,0,0,36,3,19,4,3,0,0,0,101,1,11,4.82422,1,6,4.0,16,10.67,0,1,19,0,2,0,0,0,0,0,malicious
55013,http://astore.amazon.co.uk/ukvisit-21/203-6933174-0803961?node=4&page=17,65,3,0,0,12,1,19,4,1,0,0,0,101,1,13,4.90572,1,6,4.0,10,10.0,0,1,19,0,2,1,15,2,2,0,malicious
55017,http://ancestry.co.uk/search/db.aspx?dbid=8584,39,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.46866,1,8,4.0,6,6.0,0,1,7,1,0,1,10,1,4,0,malicious
55073,http://ancestry.co.uk/search/db.aspx?dbid=16262,40,3,0,0,8,1,14,3,1,0,1,0,225,1,9,4.47945,1,8,4.0,6,6.0,0,1,7,1,0,1,11,1,5,0,malicious
